cate,subCate,stimulus,markCode,dur,acc,markCodeResp,rt,resp,onsetT,setsize,subj,age,sex,handed
Objects,balloon,Stimuli/Objects/balloon/A6balloon.jpg,2,1.8,1,55,0,,1383.024741,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_15.jpg,1,1.8,1,55,0,,1385.040479,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_15.jpg,1,2.3,1,55,0,,1387.056293,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_13.jpg,1,1.8,1,55,0,,1389.571947,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_16.jpg,1,1.8,1,55,0,,1391.587718,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,1,1.8,1,55,0,,1393.603721,8,31,25,M,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_17.jpg,1,1.8,1,55,0,,1395.619825,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon154.jpg,2,2.3,1,55,0,,1397.635988,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26444243.thl.jpg,2,2.3,1,55,0,,1400.152756,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,1,1.8,1,55,0,,1402.668871,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,1.8,1,55,0,,1404.68471,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon104.jpg,2,1.8,1,55,0,,1406.700178,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/ABALLOON4.jpg,2,1.8,1,55,0,,1408.715997,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,2,1.8,1,55,0,,1410.732059,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,2.3,1,55,0,,1412.748449,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829064.thl.jpg,2,1.8,1,55,0,,1415.264353,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/964882_sk_lg.jpg,2,1.8,1,55,0,,1417.279715,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_02.jpg,1,2.3,1,55,0,,1419.294696,8,31,25,M,R
Objects,hat,Stimuli/Objects/hat/Astrawhat49.jpg,2,2.3,1,55,0,,1421.810301,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_08.jpg,1,2.3,1,55,0,,1424.325537,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/digitaloutside-l.jpg,2,1.8,1,55,0,,1426.84131,8,31,25,M,R
num,num,28,9,1.8,1,97,0.5592374,f,1428.857389,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26377654.thl.jpg,2,2.3,1,55,0,,1430.866521,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/893dea26-1d75-4a59-954b-03ca3439bfbe_300.jpg,2,1.8,1,55,0,,1433.381795,8,31,25,M,R
num,num,23,9,2.3,1,97,0.4756634,f,1435.396975,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_15.jpg,1,2.3,1,55,0,,1437.906511,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_10.jpg,1,1.8,1,55,0,,1440.421746,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP16.jpg,2,2.3,1,55,0,,1442.43665,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_08.jpg,1,1.8,1,55,0,,1444.951794,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_11.jpg,2,2.3,1,55,0,,1446.967067,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_17.jpg,1,2.3,1,55,0,,1449.482193,8,31,25,M,R
num,num,71,9,1.8,1,97,0.5444593,f,1451.99911,8,31,25,M,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,1,1.8,1,55,0,,1454.00793,8,31,25,M,R
Objects,bed,Stimuli/Objects/bed/51wbushUphL._AA262_.jpg,2,1.8,1,55,0,,1456.024877,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/Abell49.jpg,2,1.8,1,55,0,,1458.040895,8,31,25,M,R
num,num,73,9,2.3,1,97,0.4449823,f,1460.054626,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_01.jpg,1,1.8,1,55,0,,1462.565517,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon29.jpg,2,2.3,1,55,0,,1464.581472,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon138.jpg,2,2.3,1,55,0,,1467.097637,8,31,25,M,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell11.jpg,2,1.8,1,55,0,,1469.613941,8,31,25,M,R
Animals,cat,Stimuli/Animals/cat/cat_16.jpg,1,1.8,1,55,0,,1471.630753,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_10.jpg,1,1.8,1,55,0,,1473.647621,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/ABELL2.jpg,2,2.3,1,55,0,,1475.663347,8,31,25,M,R
Objects,kayak,Stimuli/Objects/kayak/p3203626dt.jpg,2,1.8,1,55,0,,1478.179171,8,31,25,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,1,1.8,1,55,0,,1480.19562,8,31,25,M,R
num,num,56,9,2.3,1,97,0.4604644,f,1482.209899,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6897ddb0-bc4e-4f17-aea3-9949ef29e993_300.jpg,2,2.3,1,55,0,,1484.719829,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_13.jpg,1,2.3,1,55,0,,1487.235728,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/113074SO-1-m.jpg,2,2.3,1,55,0,,1489.751895,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/LF-42BELL-RG.jpg,2,1.8,1,55,0,,1492.267753,8,31,25,M,R
num,num,88,9,2.3,1,97,0.4124925,f,1494.281896,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamplightf10.jpg,2,2.3,1,55,0,,1496.791907,8,31,25,M,R
num,num,61,9,2.3,1,97,0.4591093,f,1499.306295,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_05.jpg,1,2.3,1,55,0,,1501.815441,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_08.jpg,1,1.8,1,55,0,,1504.330861,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,2,2.3,1,55,0,,1506.346116,8,31,25,M,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_06.jpg,1,2.3,1,55,0,,1508.862799,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829340.thl.jpg,2,2.3,1,55,0,,1511.379163,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6452cd12-10c6-492a-b59c-ffac9f8f4b0c_300.jpg,2,2.3,1,55,0,,1513.894845,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36813NBL_1_1_400.JPG,2,1.8,1,55,0,,1516.411035,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,2,1.8,1,55,0,,1518.42707,8,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,1,2.3,1,55,0,,1520.443282,8,31,25,M,R
Objects,glove,Stimuli/Objects/glove/golf-glove.jpg,2,2.3,1,55,0,,1522.959601,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36834NG_1_1_400.JPG,2,1.8,1,55,0,,1525.47627,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/e4773f88-a985-4897-af63-345fe588f2e8_300.jpg,2,1.8,1,55,0,,1527.492249,8,31,25,M,R
Animals,insect,Stimuli/Animals/insect/insect_11.jpg,1,1.8,1,55,0,,1529.508324,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_02.jpg,1,1.8,1,55,0,,1531.52466,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_11.jpg,1,2.3,1,55,0,,1533.540587,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_06.jpg,1,2.3,1,55,0,,1536.056549,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_16.jpg,1,2.3,1,55,0,,1538.572421,8,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36849NHR_1_1_400.JPG,2,2.3,1,55,0,,1541.08889,8,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_02.jpg,1,2.3,1,55,0,,1543.604602,8,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22903496.thl.jpg,2,1.8,1,55,0,,1546.121213,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_05.jpg,1,1.8,1,55,0,,1548.136817,8,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP37.jpg,2,1.8,1,55,0,,1550.152862,8,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_03.jpg,1,1.8,1,55,0,,1552.168896,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/d053bc6d-a624-4aff-82ff-480ec0396d53_300.jpg,2,2.3,1,55,0,,1554.184254,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_04.jpg,1,2.3,1,55,0,,1556.700106,8,31,25,M,R
Objects,bell,Stimuli/Objects/bell/26374701.thl.jpg,2,2.3,1,55,0,,1559.216097,8,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/ba9988fd-9041-4b74-9cfb-06dde69e373e_300.jpg,2,2.3,1,55,0,,1561.733303,8,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_07.jpg,1,1.8,1,55,0,,1564.249294,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,1566.265289,8,31,25,M,R
Objects,phone,Stimuli/Objects/phone/26442658.thl.jpg,2,2.3,1,55,0,,1568.281651,8,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_05.jpg,1,1.8,1,55,0,,1570.797723,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_06.jpg,1,2.3,1,55,0,,1572.813358,8,31,25,M,R
num,num,94,9,1.8,1,97,0.3935666,f,1575.328472,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_14.jpg,1,2.3,1,55,0,,1577.338355,8,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon153.jpg,2,2.3,1,55,0,,1579.854172,8,31,25,M,R
Objects,mp3player,Stimuli/Objects/mp3player/Elta_8852MP3A_big.jpg,2,1.8,1,55,0,,1582.370045,8,31,25,M,R
Objects,motorcycle,Stimuli/Objects/motorcycle/2005-Buell-FireboltXB12R.jpg,2,1.8,1,55,0,,1584.38639,8,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,2012.72399,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_10.jpg,1,1.8,1,55,0,,2014.738895,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon138.jpg,2,2.3,1,55,0,,2016.753214,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/digitaloutside-l.jpg,2,1.8,1,55,0,,2019.268914,2,31,25,M,R
Objects,phone,Stimuli/Objects/phone/26442658.thl.jpg,2,2.3,1,55,0,,2021.283907,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/e4773f88-a985-4897-af63-345fe588f2e8_300.jpg,2,1.8,1,55,0,,2023.798636,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamplightf10.jpg,2,2.3,1,55,0,,2025.813606,2,31,25,M,R
num,num,17,9,2.3,1,97,0.4798541,f,2028.331551,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_08.jpg,1,2.3,1,55,0,,2030.841499,2,31,25,M,R
num,num,76,9,1.8,1,97,0.3990238,f,2033.356323,2,31,25,M,R
Objects,kayak,Stimuli/Objects/kayak/p3203626dt.jpg,2,1.8,1,55,0,,2035.364966,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,1,2.3,1,55,0,,2037.379854,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon154.jpg,2,2.3,1,55,0,,2039.894678,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/ba9988fd-9041-4b74-9cfb-06dde69e373e_300.jpg,2,2.3,1,55,0,,2042.409751,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36814NB_1_1_400.JPG,2,2.3,1,55,0,,2044.925008,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_13.jpg,1,2.3,1,55,0,,2047.440309,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829064.thl.jpg,2,1.8,1,55,0,,2049.955835,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,2.3,1,55,0,,2051.971577,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6452cd12-10c6-492a-b59c-ffac9f8f4b0c_300.jpg,2,2.3,1,55,0,,2054.486393,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_06.jpg,1,2.3,1,55,0,,2057.001702,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6897ddb0-bc4e-4f17-aea3-9949ef29e993_300.jpg,2,2.3,1,55,0,,2059.51665,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_17.jpg,1,1.8,1,55,0,,2062.031793,2,31,25,M,R
num,num,87,9,1.8,1,97,0.6553332,f,2064.047048,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/Alamp155.jpg,2,1.8,1,55,0,,2066.055891,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/ABALLOON4.jpg,2,1.8,1,55,0,,2068.070557,2,31,25,M,R
Objects,motorcycle,Stimuli/Objects/motorcycle/2005-Buell-FireboltXB12R.jpg,2,1.8,1,55,0,,2070.086178,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,2,1.8,1,55,0,,2072.101395,2,31,25,M,R
Objects,bed,Stimuli/Objects/bed/51wbushUphL._AA262_.jpg,2,1.8,1,55,0,,2074.117052,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/ABELL2.jpg,2,2.3,1,55,0,,2076.13222,2,31,25,M,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_17.jpg,1,2.3,1,55,0,,2078.647561,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,1,1.8,1,55,0,,2081.162903,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_16.jpg,1,2.3,1,55,0,,2083.177785,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,1,1.8,1,55,0,,2085.693104,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_06.jpg,1,2.3,1,55,0,,2087.707988,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/964882_sk_lg.jpg,2,1.8,1,55,0,,2090.223189,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_07.jpg,1,1.8,1,55,0,,2092.237756,2,31,25,M,R
num,num,54,9,1.8,1,97,0.4350623,f,2094.253093,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,1,2.3,1,55,0,,2096.262124,2,31,25,M,R
num,num,31,9,2.3,1,97,0.3670746,f,2098.777008,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26377654.thl.jpg,2,2.3,1,55,0,,2101.285893,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP37.jpg,2,1.8,1,55,0,,2103.801262,2,31,25,M,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,1,1.8,1,55,0,,2105.816195,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_02.jpg,1,2.3,1,55,0,,2107.831298,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_10.jpg,1,1.8,1,55,0,,2110.34719,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_05.jpg,1,2.3,1,55,0,,2112.362809,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36813NBL_1_1_400.JPG,2,1.8,1,55,0,,2114.878995,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_16.jpg,1,1.8,1,55,0,,2116.894754,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/113074SO-1-m.jpg,2,2.3,1,55,0,,2118.910883,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_16.jpg,1,1.8,1,55,0,,2121.42667,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_05.jpg,1,1.8,1,55,0,,2123.44263,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,2,1.8,1,55,0,,2125.458739,2,31,25,M,R
Animals,cat,Stimuli/Animals/cat/cat_16.jpg,1,1.8,1,55,0,,2127.474739,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36834NG_1_1_400.JPG,2,1.8,1,55,0,,2129.490965,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,1,2.3,1,55,0,,2131.506015,2,31,25,M,R
Objects,boot,Stimuli/Objects/boot/clothes_9.jpg,2,2.3,1,55,0,,2134.021509,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_02.jpg,1,2.3,1,55,0,,2136.536484,2,31,25,M,R
Objects,ringbinder,Stimuli/Objects/ringbinder/WLJ36849NHR_1_1_400.JPG,2,2.3,1,55,0,,2139.051912,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_.jpg,2,2.3,1,55,0,,2141.566778,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_05.jpg,1,1.8,1,55,0,,2144.081674,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22829340.thl.jpg,2,2.3,1,55,0,,2146.0974,2,31,25,M,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_17.jpg,1,1.8,1,55,0,,2148.612526,2,31,25,M,R
num,num,67,9,2.3,1,97,0.5591033,f,2150.626866,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/LF-42BELL-RG.jpg,2,1.8,1,55,0,,2153.136156,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_15.jpg,1,1.8,1,55,0,,2155.151175,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/893dea26-1d75-4a59-954b-03ca3439bfbe_300.jpg,2,1.8,1,55,0,,2157.166564,2,31,25,M,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_02.jpg,1,2.3,1,55,0,,2159.181875,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_13.jpg,1,1.8,1,55,0,,2161.696787,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,1,1.8,1,55,0,,2163.712664,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/22903496.thl.jpg,2,1.8,1,55,0,,2165.728176,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/Acalculator10.jpg,2,1.8,1,55,0,,2167.743852,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_14.jpg,1,2.3,1,55,0,,2169.758489,2,31,25,M,R
Animals,insect,Stimuli/Animals/insect/insect_11.jpg,1,1.8,1,55,0,,2172.273729,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_08.jpg,1,1.8,1,55,0,,2174.28911,2,31,25,M,R
Objects,hat,Stimuli/Objects/hat/Astrawhat49.jpg,2,2.3,1,55,0,,2176.304354,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/Abell49.jpg,2,1.8,1,55,0,,2178.819565,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/A6balloon.jpg,2,1.8,1,55,0,,2180.834784,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/b034bb18-1b11-4187-b050-5199b7ad1c83_300.jpg,2,1.8,1,55,0,,2182.84974,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_08.jpg,1,1.8,1,55,0,,2184.864787,2,31,25,M,R
Objects,glove,Stimuli/Objects/glove/golf-glove.jpg,2,2.3,1,55,0,,2186.880173,2,31,25,M,R
Animals,frog,Stimuli/Animals/frog/frog_11.jpg,1,2.3,1,55,0,,2189.395177,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon29.jpg,2,2.3,1,55,0,,2191.910336,2,31,25,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/d053bc6d-a624-4aff-82ff-480ec0396d53_300.jpg,2,2.3,1,55,0,,2194.425597,2,31,25,M,R
Objects,mp3player,Stimuli/Objects/mp3player/Elta_8852MP3A_big.jpg,2,1.8,1,55,0,,2196.940764,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_02.jpg,1,1.8,1,55,0,,2198.956436,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,2,2.3,1,55,0,,2200.972283,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_15.jpg,1,2.3,1,55,0,,2203.487319,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_03.jpg,1,1.8,1,55,0,,2206.003126,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_15.jpg,1,2.3,1,55,0,,2208.018512,2,31,25,M,R
Animals,turtle,Stimuli/Animals/turtle/turtle_04.jpg,1,2.3,1,55,0,,2210.533736,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,1.8,1,55,0,,2213.049056,2,31,25,M,R
num,num,53,9,2.3,1,97,0.3597211,f,2215.063029,2,31,25,M,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP16.jpg,2,2.3,1,55,0,,2217.572115,2,31,25,M,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,1,1.8,1,55,0,,2220.088174,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_17.jpg,1,2.3,1,55,0,,2222.103509,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_13.jpg,1,2.3,1,55,0,,2224.619045,2,31,25,M,R
Animals,poultry,Stimuli/Animals/poultry/poultry_04.jpg,1,2.3,1,55,0,,2227.134487,2,31,25,M,R
num,num,82,9,1.8,1,97,0.4843638,f,2229.649357,2,31,25,M,R
num,num,35,9,1.8,1,97,0.3841319,f,2231.657478,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/26374701.thl.jpg,2,2.3,1,55,0,,2233.667103,2,31,25,M,R
num,num,13,9,2.3,1,97,0.4370852,f,2236.180523,2,31,25,M,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell11.jpg,2,1.8,1,55,0,,2238.689873,2,31,25,M,R
Objects,bell,Stimuli/Objects/bell/necessities_11.jpg,2,2.3,1,55,0,,2240.705078,2,31,25,M,R
Animals,deer,Stimuli/Animals/deer/deer_01.jpg,1,1.8,1,55,0,,2243.220472,2,31,25,M,R
Objects,calculator,Stimuli/Objects/calculator/26444243.thl.jpg,2,2.3,1,55,0,,2245.235708,2,31,25,M,R
Animals,primate,Stimuli/Animals/primate/primate_03.png,1,2.3,1,55,0,,2247.75334,2,31,25,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,1,1.8,1,55,0,,2250.268083,2,31,25,M,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_06.jpg,1,2.3,1,55,0,,2252.283792,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon153.jpg,2,2.3,1,55,0,,2254.798627,2,31,25,M,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon104.jpg,2,1.8,1,55,0,,2257.313612,2,31,25,M,R
Animals,rat,Stimuli/Animals/rat/rat_05.jpg,1,2.3,1,55,0,,2259.328564,2,31,25,M,R
Animals,seashell,Stimuli/Animals/seashell/seashell_08.jpg,1,1.8,1,55,0,,714.5631998,8,32,27,M,R
Animals,seashell,Stimuli/Animals/seashell/seashell_17.jpg,1,2.3,1,55,0,,716.5824197,8,32,27,M,R
Animals,frog,Stimuli/Animals/frog/frog_07.jpg,1,2.3,1,55,0,,719.1006715,8,32,27,M,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag38.jpg,2,2.3,1,55,0,,721.6181828,8,32,27,M,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_02.jpg,1,1.8,1,55,0,,724.1367867,8,32,27,M,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_08.jpg,1,1.8,1,55,0,,726.1536563,8,32,27,M,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_16.jpg,1,2.3,1,55,0,,728.1714996,8,32,27,M,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,1,1.8,1,55,0,,730.6891576,8,32,27,M,R
Animals,seashell,Stimuli/Animals/seashell/seashell_03.jpg,1,2.3,1,55,0,,732.7054857,8,32,27,M,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_09.jpg,1,1.8,1,55,0,,735.2223771,8,32,27,M,R
Objects,cookpot,Stimuli/Objects/cookpot/porcelain-cookware.jpg,2,2.3,1,55,0,,737.2405267,8,32,27,M,R
Objects,bowl,Stimuli/Objects/bowl/Aredglassbowl.jpg,2,1.8,1,55,0,,739.759731,8,32,27,M,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,741.7767998,8,32,27,M,R
Objects,cookpot,Stimuli/Objects/cookpot/26378587.thl.jpg,2,1.8,1,55,0,,743.7947195,8,32,27,M,R
Objects,cookpot,Stimuli/Objects/cookpot/26378630.thl.jpg,2,1.8,1,55,0,,745.8123478,8,32,27,M,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI10.jpg,2,1.8,1,55,0,,747.8296698,8,32,27,M,R
Objects,mp3player,Stimuli/Objects/mp3player/iriver-s10.jpg,2,2.3,1,55,0,,749.846618,8,32,27,M,R
Animals,rat,Stimuli/Animals/rat/rat_05.jpg,1,2.3,1,55,0,,752.3644961,8,32,27,M,R
Animals,dog,Stimuli/Animals/dog/dog_17.jpg,1,2.3,1,55,0,,754.882064,8,32,27,M,R
Animals,rat,Stimuli/Animals/rat/rat_15.jpg,1,2.3,1,55,0,,757.3989154,8,32,27,M,R
num,num,10,9,1.8,1,97,0.575778,f,759.9162554,8,32,27,M,R
Objects,cookpot,Stimuli/Objects/cookpot/ACOOKPO56.jpg,2,2.3,1,55,0,,761.929081,8,32,27,M,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag74.jpg,2,2.3,1,55,0,,764.4493501,8,32,27,M,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/e4773f88-a985-4897-af63-345fe588f2e8_300.jpg,2,2.3,1,55,0,,766.9671753,8,32,27,M,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_13.jpg,1,2.3,1,55,0,,769.4860434,8,32,27,M,R
